0,145.57004323588848,145.57004323588848,-1,1,-1,-1,-1,0,0,0
1,132.8715915225407,145.57004323588848,-1,1,-1,-1,-1,0,0,0
2,172.5604769180801,172.5604769180801,-1,1,-1,0,-1,0,0,0
3,67.61103962416851,172.5604769180801,-1,1,-1,0,-1,0,0,0
4,39.55262864313198,172.5604769180801,-1,1,-1,0,-1,0,0,0
5,133.45882993775052,172.5604769180801,-1,1,-1,0,-1,0,0,0
6,56.75346905148825,172.5604769180801,-1,1,-1,0,-1,0,0,0
7,56.75346905148825,172.5604769180801,-1,1,-1,0,-1,0,0,0
8,67.61103962416851,172.5604769180801,-1,1,-1,0,-1,0,0,0
9,223.33349580125696,223.33349580125696,-1,1,-1,0,1,0,0,0
10,35.275888306788936,223.33349580125696,-1,1,-1,0,1,0,0,0
11,0.0,223.33349580125696,-1,1,-1,0,1,0,0,0
12,133.40373303801283,223.33349580125696,-1,1,-1,0,1,0,0,0
13,0.0,223.33349580125696,-1,1,-1,0,1,0,0,0
14,133.40373303801283,223.33349580125696,-1,1,-1,0,1,0,0,0
15,35.275888306788936,223.33349580125696,-1,1,-1,0,1,0,0,0
16,133.40373303801283,223.33349580125696,-1,1,-1,0,1,0,0,0
17,133.40373303801283,223.33349580125696,-1,1,-1,0,1,0,0,0
18,215.65664884281784,223.33349580125696,-1,1,-1,0,1,0,0,0
19,0.0,223.33349580125696,-1,1,-1,0,1,0,0,0
20,172.5604769180801,223.33349580125696,-1,1,-1,0,1,0,0,0
21,133.01414890667115,223.33349580125696,-1,1,-1,0,1,0,0,0
22,276.1635350916154,276.1635350916154,-1,-1,-1,0,1,0,0,0
23,134.3102652934707,276.1635350916154,-1,-1,-1,0,1,0,0,0
24,134.3102652934707,276.1635350916154,-1,-1,-1,0,1,0,0,0
25,223.33349580125696,276.1635350916154,-1,-1,-1,0,1,0,0,0
26,134.15705055607958,276.1635350916154,-1,-1,-1,0,1,0,0,0
27,71.3430343408496,276.1635350916154,-1,-1,-1,0,1,0,0,0
28,56.716009626373236,276.1635350916154,-1,-1,-1,0,1,0,0,0
29,134.3102652934707,276.1635350916154,-1,-1,-1,0,1,0,0,0
30,257.4460923015324,276.1635350916154,-1,-1,-1,0,1,0,0,0
31,134.3102652934707,276.1635350916154,-1,-1,-1,0,1,0,0,0
32,265.93953044182643,276.1635350916154,-1,-1,-1,0,1,0,0,0
33,134.3102652934707,276.1635350916154,-1,-1,-1,0,1,0,0,0
34,282.1281107626803,282.1281107626803,-1,-1,-1,-1,1,0,0,0
35,47.70137854822397,282.1281107626803,-1,-1,-1,-1,1,0,0,0
36,134.9064457248623,282.1281107626803,-1,-1,-1,-1,1,0,0,0
37,280.7265009801319,282.1281107626803,-1,-1,-1,-1,1,0,0,0
38,276.1635350916154,282.1281107626803,-1,-1,-1,-1,1,0,0,0
39,56.570441159417854,282.1281107626803,-1,-1,-1,-1,1,0,0,0
