0,89.32458129948274,89.32458129948274,-1,0,-1,-1,-1,1,-1,1
1,132.69362123338504,132.69362123338504,0,0,-1,-1,-1,1,-1,1
2,236.52573732947002,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
3,132.69362123338504,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
4,26.040435872259703,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
5,38.52092254274863,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
6,71.28929118050621,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
7,132.69362123338504,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
8,137.793222935531,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
9,66.02166515160482,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
10,66.02166515160482,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
11,137.793222935531,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
12,132.69362123338504,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
13,0.0,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
14,71.28929118050621,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
15,66.02166515160482,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
16,38.52092254274863,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
17,132.69362123338504,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
18,97.44137083357273,236.52573732947002,0,0,-1,-1,-1,1,-1,-1
19,413.85939280742474,413.85939280742474,0,0,-1,-1,-1,1,0,-1
20,249.79693494323396,413.85939280742474,0,0,-1,-1,-1,1,0,-1
21,434.2468520090619,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
22,65.2607837494983,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
23,337.7358077729527,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
24,271.05696116497614,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
25,133.9868719492241,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
26,133.9868719492241,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
27,337.7358077729527,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
28,133.9868719492241,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
29,73.94068236095256,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
30,337.7358077729527,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
31,133.9868719492241,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
32,133.9868719492241,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
33,271.05696116497614,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
34,413.85939280742474,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
35,133.9868719492241,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
36,413.85939280742474,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
37,337.7358077729527,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
38,16.21011429767906,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
39,413.85939280742474,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
40,133.9868719492241,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
41,71.28929118050621,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
42,337.7358077729527,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
43,340.2785410982811,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
44,340.2785410982811,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
45,430.327730143023,434.2468520090619,-1,0,-1,-1,-1,1,0,-1
46,450.726876621031,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
47,413.85939280742474,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
48,434.2468520090619,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
49,432.89073268953894,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
50,434.2468520090619,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
51,69.5252492983108,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
52,413.85939280742474,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
53,432.89073268953894,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
54,338.28074994933655,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
55,69.79776826885856,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
56,69.5252492983108,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
57,413.85939280742474,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
58,69.5252492983108,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
59,421.2797235675588,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
60,338.28074994933655,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
61,13.940851732501542,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
62,434.2468520090619,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
63,134.55702500079872,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
64,134.55702500079872,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
65,434.2468520090619,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
66,134.55702500079872,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
67,413.85939280742474,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
68,421.2797235675588,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
69,421.2797235675588,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
70,421.2797235675588,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
71,434.2468520090619,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
72,450.36123115602675,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
73,448.80761162780925,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
74,450.36123115602675,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
75,413.85939280742474,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
76,421.2797235675588,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
77,13.940851732501542,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
78,413.85939280742474,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
79,134.55702500079872,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
80,448.80761162780925,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
81,69.79776826885856,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
82,338.28074994933655,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
83,413.85939280742474,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
84,134.55702500079872,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
85,134.55702500079872,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
86,338.28074994933655,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
87,421.2797235675588,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
88,134.55702500079872,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
89,338.28074994933655,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
90,450.36123115602675,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
91,434.2468520090619,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
92,434.2468520090619,450.726876621031,-1,-1,-1,-1,-1,1,0,-1
